1 2 3 4 5 6 7
5 6 5 15 12 13 32
5 6 5 15 12 15 32
5 6 5 15 14 11 32
5 6 5 15 14 13 32
5 6 5 15 14 15 32
5 6 5 17 5 11 32
5 6 5 17 5 13 32
5 6 5 17 8 9 32
5 6 5 17 8 11 32
5 6 5 17 8 13 32
5 6 5 17 10 4 32
5 6 5 17 10 11 32
5 6 5 17 10 13 32
5 6 5 17 10 15 32
5 6 5 17 10 17 32
5 6 5 17 12 4 32
5 6 5 17 12 9 32
5 6 5 17 12 11 32
5 6 5 17 12 13 32
5 6 5 17 12 15 32
5 6 8 2 8 9 32
5 6 8 2 8 11 32
5 6 8 2 10 6 32
5 6 8 2 10 4 32
5 6 8 2 10 9 32
5 6 8 2 10 11 32
5 6 8 2 12 6 32
5 6 8 2 12 4 32
5 6 8 2 12 9 32
5 6 8 2 12 11 32
5 6 8 6 8 9 32
5 6 8 6 8 11 32
5 6 8 6 10 6 32
5 6 8 6 10 4 32
5 6 8 6 10 9 32
5 6 8 6 10 11 32
5 6 8 6 12 6 32
5 6 8 6 12 4 32
5 6 8 6 12 9 32
5 6 8 6 12 11 32
5 6 8 4 8 9 32
5 6 8 4 8 11 32
5 6 8 4 8 13 32
5 6 8 4 10 4 32
5 6 8 4 10 9 32
5 6 8 4 10 11 32
5 6 8 4 10 13 32
5 6 8 4 12 4 32
5 6 8 4 12 9 32
5 6 8 4 12 11 32
5 6 8 4 12 13 32
5 6 8 13 10 6 32
5 6 8 13 10 4 32
5 6 8 13 12 6 32
5 6 8 13 12 4 32
5 6 8 15 8 9 32
5 6 8 15 8 11 32
5 6 8 15 10 6 32
5 6 8 15 10 4 32
5 6 8 15 10 9 32
5 6 8 15 10 11 32
5 6 8 15 12 6 32
5 6 8 15 12 4 32
5 6 8 15 12 9 32
5 6 8 15 12 11 32
5 6 8 17 8 9 32
5 6 8 17 8 11 32
5 6 8 17 10 6 32
5 6 8 17 10 4 32
5 6 8 17 10 9 32
5 6 8 17 10 11 32
5 6 8 17 12 6 32
5 6 8 17 12 4 32
5 6 8 17 12 9 32
5 6 8 17 12 11 32
5 6 10 13 5 9 32
5 6 10 13 5 11 32
5 6 10 13 5 13 32
5 6 10 13 8 9 32
5 6 10 13 10 9 32
5 6 12 2 8 9 32
5 6 12 2 8 11 32
5 6 12 2 10 4 32
5 6 12 2 10 9 32
5 6 12 2 10 11 32
5 6 12 2 12 4 32
5 6 12 2 12 9 32
5 6 12 2 12 11 32
5 6 12 6 8 11 32
5 6 12 6 10 11 32
5 6 12 6 12 11 32
5 6 12 4 5 9 32
5 6 12 4 5 11 32
5 6 12 9 8 9 32
5 6 12 9 8 11 32
5 6 12 9 8 13 32
5 6 12 9 10 13 32
5 6 12 9 12 13 32
5 6 12 11 5 9 32
5 6 12 11 5 11 32
5 6 12 11 8 11 32
5 6 12 11 10 4 32
5 6 12 13 3 9 32
5 6 12 13 3 11 32
5 6 12 13 3 13 32
5 6 12 13 5 9 32
5 6 12 13 5 11 32
5 6 12 13 5 13 32
5 6 12 13 10 6 32
5 6 12 13 12 6 32
5 6 12 15 3 11 32
5 6 12 15 3 13 32
5 6 12 15 3 15 32
5 6 12 15 5 9 32
5 6 12 15 5 11 32
5 6 12 15 5 13 32
5 6 12 15 5 15 32
5 6 12 15 8 9 32
5 6 12 15 8 11 32
5 6 12 15 8 13 32
5 6 12 15 8 15 32
5 6 12 15 10 6 32
5 6 12 15 10 4 32
5 6 12 15 10 9 32
5 6 12 15 10 11 32
5 6 12 15 12 6 32
5 6 12 15 12 4 32
5 6 12 15 12 9 32
5 6 12 15 12 11 32
5 6 12 17 5 11 32
5 6 12 17 5 13 32
5 6 12 17 5 15 32
5 6 12 17 8 9 32
5 6 12 17 8 11 32
5 6 12 17 8 13 32
5 6 12 17 8 15 32
5 6 12 17 8 17 32
5 6 12 17 10 6 32
5 6 12 17 10 4 32
5 6 12 17 10 9 32
5 6 12 17 10 11 32
5 6 12 17 10 13 32
5 6 12 17 12 6 32
5 6 12 17 12 4 32
5 6 12 17 12 9 32
5 6 12 17 12 11 32
5 6 12 17 12 13 32
5 6 14 2 8 9 32
5 6 14 2 8 11 32
5 6 14 2 10 4 32
5 6 14 2 10 11 32
5 6 14 2 12 4 32
5 6 14 2 12 9 32
5 6 14 2 12 11 32
5 6 14 6 8 9 32
5 6 14 6 8 11 32
5 6 14 6 10 6 32
5 6 14 6 10 4 32
5 6 14 6 10 9 32
5 6 14 6 10 11 32
5 6 14 6 12 9 32
5 6 14 6 12 11 32
5 6 14 6 14 9 32
5 6 14 4 5 9 32
5 6 14 4 5 11 32
5 6 14 4 8 9 32
5 6 14 4 8 11 32
5 6 14 4 10 4 32
5 6 14 4 10 9 32
5 6 14 4 10 11 32
5 6 14 4 12 11 32
5 6 14 4 14 11 32
5 6 14 11 5 9 32
5 6 14 11 5 11 32
5 6 14 11 8 11 32
5 6 14 11 10 4 32
5 6 14 11 10 9 32
5 6 14 11 10 11 32
5 6 14 13 5 9 32
5 6 14 13 5 11 32
5 6 14 13 5 13 32
5 6 14 13 8 9 32
5 6 14 13 8 11 32
5 6 14 13 8 13 32
5 6 14 13 10 4 32
5 6 14 13 10 9 32
5 6 14 13 10 11 32
5 6 14 13 10 13 32
5 6 14 13 12 4 32
5 6 14 13 12 9 32
5 6 14 13 14 4 32
5 6 14 13 14 9 32
5 6 14 15 5 9 32
5 6 14 15 5 11 32
5 6 14 15 5 13 32
5 6 14 15 5 15 32
5 6 14 15 8 9 32
5 6 14 15 8 11 32
5 6 14 15 8 13 32
5 6 14 15 8 15 32
5 6 14 15 10 4 32
5 6 14 15 10 9 32
5 6 14 15 10 11 32
5 6 14 15 10 13 32
5 6 14 15 10 15 32
5 6 14 15 12 4 32
5 6 14 15 12 9 32
5 6 14 15 12 11 32
5 6 14 15 14 11 32
5 6 14 17 8 9 32
5 6 14 17 8 11 32
5 6 14 17 8 13 32
5 6 14 17 8 15 32
5 6 14 17 10 4 32
5 6 14 17 10 11 32
5 6 14 17 10 13 32
5 6 14 17 10 15 32
5 6 14 17 10 17 32
5 6 14 17 12 4 32
5 6 14 17 12 9 32
5 6 14 17 12 11 32
5 6 14 17 12 13 32
5 6 14 17 14 13 32
5 6 16 2 8 9 32
5 6 16 2 8 11 32
5 6 16 2 10 4 32
5 6 16 2 10 11 32
5 6 16 2 12 4 32
5 6 16 2 12 9 32
5 6 16 2 12 11 32
5 6 16 6 8 9 32
5 6 16 6 8 11 32
5 6 16 6 10 4 32
5 6 16 6 10 11 32
5 6 16 6 12 4 32
5 6 16 6 12 9 32
5 6 16 6 12 11 32
5 6 16 4 5 9 32
5 6 16 4 5 11 32
5 6 16 4 8 9 32
5 6 16 4 8 11 32
5 6 16 4 10 4 32
5 6 16 4 10 9 32
5 6 16 4 10 11 32
5 6 16 4 12 4 32
5 6 16 4 12 9 32
5 6 16 4 12 11 32
5 6 16 13 5 9 32
5 6 16 13 5 11 32
5 6 16 13 8 9 32
5 6 16 13 8 11 32
5 6 16 13 10 4 32
5 6 16 13 10 9 32
5 6 16 13 10 11 32
5 6 16 13 12 4 32
5 6 16 13 12 9 32
5 6 16 13 12 11 32
5 6 16 13 12 13 32
5 6 16 13 14 9 32
5 6 16 13 16 9 32
5 6 16 15 5 9 32
5 6 16 15 5 11 32
5 6 16 15 8 9 32
5 6 16 15 8 11 32
5 6 16 15 10 4 32
5 6 16 15 10 9 32
5 6 16 15 10 11 32
5 6 16 15 12 4 32
5 6 16 15 12 9 32
5 6 16 15 12 11 32
5 6 16 17 8 9 32
5 6 16 17 8 11 32
5 6 16 17 10 4 32
5 6 16 17 10 11 32
5 6 16 17 12 4 32
5 6 16 17 12 9 32
5 6 16 17 12 11 32
5 4 5 13 10 9 32
5 4 12 4 10 11 32
5 4 12 4 12 11 32
5 4 12 13 10 4 32
5 4 12 13 10 9 32
5 4 12 13 12 4 32
5 4 12 13 12 9 32
5 4 12 15 12 11 32
5 4 14 4 10 4 32
5 4 14 4 10 9 32
5 4 14 4 10 11 32
5 4 14 4 12 11 32
5 4 14 4 14 11 32
5 4 14 13 10 9 32
5 4 14 13 10 11 32
5 4 14 13 12 9 32
5 4 14 13 14 9 32
5 4 14 15 10 11 32
5 4 14 15 12 11 32
5 4 14 15 14 11 32
8 2 1 2 3 4 32
8 2 1 2 3 9 32
8 2 1 2 3 11 32
8 2 1 2 3 13 32
8 2 1 2 3 15 32
8 2 1 2 3 17 32
8 2 1 2 5 4 32
8 2 1 2 5 9 32
8 2 1 2 5 11 32
8 2 1 2 5 13 32
8 2 1 2 5 15 32
8 2 1 2 5 17 32
8 2 1 2 8 4 32
8 2 1 2 8 9 32
8 2 1 2 8 11 32
8 2 1 2 8 13 32
8 2 1 2 8 15 32
8 2 1 2 8 17 32
8 2 1 2 10 4 32
8 2 1 2 10 9 32
8 2 1 2 10 11 32
8 2 1 2 10 13 32
8 2 1 2 10 15 32
8 2 1 2 10 17 32
8 2 1 2 12 4 32
8 2 1 2 12 9 32
8 2 1 2 12 11 32
8 2 1 2 12 13 32
8 2 1 2 12 15 32
8 2 1 2 14 4 32
8 2 1 2 14 9 32
8 2 1 2 14 11 32
8 2 1 2 14 13 32
8 2 1 2 14 15 32
8 2 1 2 16 9 32
8 2 1 2 16 11 32
8 2 1 2 16 13 32
8 2 1 2 16 15 32
8 2 1 6 5 4 32
8 2 1 6 5 9 32
8 2 1 6 5 11 32
8 2 1 6 5 13 32
8 2 1 6 5 15 32
8 2 1 6 5 17 32
8 2 1 6 8 4 32
8 2 1 6 8 9 32
8 2 1 6 8 11 32
8 2 1 6 8 13 32
8 2 1 6 8 15 32
8 2 1 6 8 17 32
8 2 1 6 10 4 32
8 2 1 6 10 9 32
8 2 1 6 10 11 32
8 2 1 6 10 13 32
8 2 1 6 10 15 32
8 2 1 6 10 17 32
8 2 1 6 12 4 32
8 2 1 6 12 9 32
8 2 1 6 12 11 32
8 2 1 6 12 13 32
8 2 1 6 12 15 32
8 2 1 6 14 4 32
8 2 1 6 14 9 32
8 2 1 6 14 11 32
8 2 1 6 14 13 32
8 2 1 6 14 15 32
8 2 1 4 3 11 32
8 2 1 4 5 4 32
8 2 1 4 5 9 32
8 2 1 4 5 11 32
8 2 1 4 5 13 32
8 2 1 4 5 15 32
8 2 1 4 5 17 32
8 2 1 4 8 4 32
8 2 1 4 8 9 32
8 2 1 4 8 11 32
8 2 1 4 8 13 32
8 2 1 4 8 15 32
8 2 1 4 8 17 32
8 2 1 4 10 4 32
8 2 1 4 10 9 32
8 2 1 4 10 11 32
8 2 1 4 10 13 32
8 2 1 4 10 15 32
8 2 1 4 10 17 32
8 2 1 4 12 4 32
8 2 1 4 12 9 32
8 2 1 4 12 11 32
8 2 1 4 12 13 32
8 2 1 4 12 15 32
8 2 1 4 14 4 32
8 2 1 4 14 9 32
8 2 1 4 14 11 32
8 2 1 9 1 13 32
8 2 1 9 3 13 32
8 2 1 9 3 15 32
8 2 1 9 5 9 32
8 2 1 9 5 11 32
8 2 1 9 5 13 32
8 2 1 9 5 15 32
8 2 1 9 5 17 32
8 2 1 9 8 9 32
8 2 1 9 8 11 32
8 2 1 9 8 13 32
8 2 1 9 8 15 32
8 2 1 9 8 17 32
8 2 1 9 10 9 32
8 2 1 9 10 11 32
8 2 1 9 10 13 32
8 2 1 9 10 15 32
8 2 1 9 10 17 32
8 2 1 9 12 9 32
8 2 1 9 12 11 32
8 2 1 9 12 13 32
8 2 1 9 12 15 32
8 2 1 9 14 9 32
8 2 1 9 14 11 32
8 2 1 9 14 13 32
8 2 1 9 14 15 32
8 2 1 9 16 9 32
8 2 1 9 16 11 32
8 2 1 9 16 13 32
8 2 1 11 1 15 32
8 2 1 11 3 15 32
8 2 1 11 5 11 32
8 2 1 11 5 13 32
8 2 1 11 5 15 32
8 2 1 13 1 9 32
8 2 1 13 3 4 32
8 2 1 13 3 9 32
8 2 1 13 5 4 32
8 2 1 13 5 9 32
8 2 1 13 5 11 32
8 2 1 13 5 13 32
8 2 1 13 8 4 32
8 2 1 13 8 9 32
8 2 1 13 8 11 32
8 2 1 13 8 13 32
8 2 1 13 10 4 32
8 2 1 13 10 9 32
8 2 1 13 10 11 32
8 2 1 13 10 13 32
8 2 1 13 12 4 32
8 2 1 13 12 9 32
8 2 1 13 12 11 32
8 2 1 13 12 13 32
8 2 1 13 14 4 32
8 2 1 13 14 9 32
8 2 1 13 14 11 32
8 2 1 13 14 13 32
8 2 1 13 16 9 32
8 2 1 13 16 11 32
8 2 1 13 16 13 32
8 2 1 15 1 11 32
8 2 1 15 3 4 32
8 2 1 15 3 9 32
8 2 1 15 3 11 32
8 2 1 15 5 4 32
8 2 1 15 5 9 32
8 2 1 15 5 11 32
8 2 1 15 5 13 32
8 2 1 15 5 15 32
8 2 1 15 8 4 32
8 2 1 15 8 9 32
8 2 1 15 8 11 32
8 2 1 15 8 13 32
8 2 1 15 8 15 32
8 2 1 15 10 4 32
8 2 1 15 10 9 32
8 2 1 15 10 11 32
8 2 1 15 10 13 32
8 2 1 15 10 15 32
8 2 1 15 12 4 32
8 2 1 15 12 9 32
8 2 1 15 12 11 32
8 2 1 15 12 13 32
8 2 1 15 12 15 32
8 2 1 15 14 4 32
8 2 1 15 14 9 32
8 2 1 15 14 11 32
8 2 1 15 14 13 32
8 2 1 15 14 15 32
8 2 1 15 16 11 32
8 2 1 15 16 13 32
8 2 1 15 16 15 32
8 2 1 17 3 4 32
8 2 1 17 3 9 32
8 2 1 17 3 11 32
8 2 1 17 3 13 32
8 2 1 17 5 4 32
8 2 1 17 5 9 32
8 2 1 17 5 11 32
8 2 1 17 5 13 32
8 2 1 17 5 15 32
8 2 1 17 5 17 32
8 2 1 17 8 4 32
8 2 1 17 8 9 32
8 2 1 17 8 11 32
8 2 1 17 8 13 32
8 2 1 17 8 15 32
8 2 1 17 8 17 32
8 2 1 17 10 4 32
8 2 1 17 10 9 32
8 2 1 17 10 11 32
8 2 1 17 10 13 32
8 2 1 17 10 15 32
8 2 1 17 10 17 32
8 2 1 17 12 4 32
8 2 1 17 12 9 32
8 2 1 17 12 11 32
8 2 1 17 12 13 32
8 2 1 17 12 15 32
8 2 1 17 14 4 32
8 2 1 17 14 9 32
8 2 1 17 14 11 32
8 2 3 2 3 4 32
8 2 3 2 3 9 32
8 2 3 2 3 11 32
8 2 3 2 3 13 32
8 2 3 2 3 15 32
8 2 3 2 3 17 32
8 2 3 2 5 4 32
8 2 3 2 5 15 32
8 2 3 2 5 17 32
8 2 3 2 8 4 32
8 2 3 2 8 15 32
8 2 3 2 8 17 32
8 2 3 2 10 4 32
8 2 3 2 10 15 32
8 2 3 2 10 17 32
8 2 3 2 12 4 32
8 2 3 2 12 15 32
8 2 3 2 12 17 32
8 2 3 2 14 4 32
8 2 3 2 14 9 32
8 2 3 2 14 11 32
8 2 3 2 14 13 32
8 2 3 2 14 15 32
8 2 3 2 14 17 32
8 2 3 2 16 9 32
8 2 3 2 16 11 32
8 2 3 2 16 13 32
8 2 3 2 16 15 32
8 2 3 2 16 17 32
8 2 3 6 5 9 32
8 2 3 6 5 11 32
8 2 3 6 5 13 32
8 2 3 6 5 15 32
8 2 3 6 5 17 32
8 2 3 6 8 4 32
8 2 3 6 8 15 32
8 2 3 6 8 17 32
8 2 3 6 10 4 32
8 2 3 6 10 11 32
8 2 3 6 10 15 32
8 2 3 6 10 17 32
8 2 3 6 12 4 32
8 2 3 6 12 15 32
8 2 3 6 12 17 32
8 2 3 6 14 4 32
8 2 3 6 14 9 32
8 2 3 6 14 11 32
8 2 3 6 14 13 32
8 2 3 6 14 15 32
8 2 3 6 14 17 32
8 2 3 4 5 13 32
8 2 3 4 5 15 32
8 2 3 4 5 17 32
8 2 3 4 8 13 32
8 2 3 4 8 15 32
8 2 3 4 8 17 32
8 2 3 4 10 4 32
8 2 3 4 10 9 32
8 2 3 4 10 11 32
8 2 3 4 10 13 32
8 2 3 4 10 15 32
8 2 3 4 10 17 32
8 2 3 4 12 4 32
8 2 3 4 12 9 32
8 2 3 4 12 11 32
8 2 3 4 12 13 32
8 2 3 4 12 15 32
8 2 3 4 12 17 32
8 2 3 4 14 4 32
8 2 3 4 14 9 32
8 2 3 4 14 11 32
8 2 3 9 3 15 32
8 2 3 9 5 15 32
8 2 3 9 5 17 32
8 2 3 9 8 15 32
8 2 3 9 8 17 32
8 2 3 9 10 9 32
8 2 3 9 10 11 32
8 2 3 9 10 13 32
8 2 3 9 10 15 32
8 2 3 9 10 17 32
8 2 3 9 12 9 32
8 2 3 9 12 11 32
8 2 3 9 12 13 32
8 2 3 9 12 15 32
8 2 3 9 12 17 32
8 2 3 9 14 9 32
8 2 3 9 14 11 32
8 2 3 9 14 13 32
8 2 3 9 14 15 32
8 2 3 9 16 9 32
8 2 3 9 16 11 32
8 2 3 9 16 13 32
8 2 3 11 3 6 32
8 2 3 11 3 4 32
8 2 3 11 3 15 32
8 2 3 11 3 17 32
8 2 3 11 5 4 32
8 2 3 11 5 15 32
8 2 3 11 5 17 32
8 2 3 11 8 4 32
8 2 3 11 8 9 32
8 2 3 11 8 11 32
8 2 3 11 8 13 32
8 2 3 11 8 15 32
8 2 3 11 8 17 32
8 2 3 11 10 11 32
8 2 3 11 10 13 32
8 2 3 11 10 15 32
8 2 3 11 10 17 32
8 2 3 13 3 6 32
8 2 3 13 3 4 32
8 2 3 13 12 4 32
8 2 3 13 14 4 32
8 2 3 13 14 9 32
8 2 3 13 14 11 32
8 2 3 13 14 13 32
8 2 3 13 16 9 32
8 2 3 13 16 11 32
8 2 3 13 16 13 32
8 2 3 15 3 4 32
8 2 3 15 3 9 32
8 2 3 15 12 4 32
8 2 3 15 14 4 32
8 2 3 15 14 9 32
8 2 3 15 14 11 32
8 2 3 15 14 13 32
8 2 3 15 14 15 32
8 2 3 15 16 11 32
8 2 3 15 16 13 32
8 2 3 15 16 15 32
8 2 3 17 3 4 32
8 2 3 17 3 9 32
8 2 3 17 3 11 32
8 2 3 17 5 4 32
8 2 3 17 5 9 32
8 2 3 17 8 4 32
8 2 3 17 8 9 32
8 2 3 17 10 4 32
8 2 3 17 10 9 32
8 2 3 17 10 17 32
8 2 3 17 12 4 32
8 2 3 17 12 9 32
8 2 3 17 12 11 32
8 2 3 17 12 13 32
8 2 3 17 12 15 32
8 2 3 17 12 17 32
8 2 3 17 14 4 32
8 2 3 17 14 9 32
8 2 3 17 14 11 32
8 2 3 17 14 13 32
8 2 3 17 14 15 32
8 2 3 17 14 17 32
8 2 5 2 5 4 32
8 2 5 2 5 15 32
8 2 5 2 5 17 32
8 2 5 2 8 15 32
8 2 5 2 8 17 32
8 2 5 2 10 15 32
8 2 5 2 10 17 32
8 2 5 2 12 15 32
8 2 5 2 12 17 32
8 2 5 2 14 4 32
8 2 5 2 14 9 32
8 2 5 2 14 11 32
8 2 5 2 14 13 32
8 2 5 2 14 15 32
8 2 5 2 14 17 32
8 2 5 2 16 9 32
8 2 5 2 16 11 32
8 2 5 2 16 13 32
8 2 5 2 16 15 32
8 2 5 2 16 17 32
8 2 5 6 5 4 32
8 2 5 6 5 9 32
8 2 5 6 5 11 32
8 2 5 6 5 13 32
8 2 5 6 5 15 32
8 2 5 6 5 17 32
8 2 5 6 8 15 32
8 2 5 6 8 17 32
8 2 5 6 10 15 32
8 2 5 6 10 17 32
8 2 5 6 12 15 32
8 2 5 6 12 17 32
8 2 5 6 14 4 32
8 2 5 6 14 9 32
8 2 5 6 14 11 32
8 2 5 6 14 13 32
8 2 5 6 14 15 32
8 2 5 6 14 17 32
8 2 5 4 5 11 32
8 2 5 4 5 13 32
8 2 5 4 5 15 32
8 2 5 4 5 17 32
8 2 5 4 8 11 32
8 2 5 4 8 13 32
8 2 5 4 8 15 32
8 2 5 4 8 17 32
8 2 5 4 10 4 32
8 2 5 4 10 9 32
8 2 5 4 10 11 32
8 2 5 4 10 13 32
8 2 5 4 10 15 32
8 2 5 4 10 17 32
8 2 5 4 12 4 32
8 2 5 4 12 9 32
8 2 5 4 12 11 32
8 2 5 4 12 13 32
8 2 5 4 12 15 32
8 2 5 4 12 17 32
8 2 5 4 14 4 32
8 2 5 4 14 9 32
8 2 5 4 14 11 32
8 2 5 9 5 15 32
8 2 5 9 5 17 32
8 2 5 9 8 15 32
8 2 5 9 8 17 32
8 2 5 9 10 15 32
8 2 5 9 10 17 32
8 2 5 9 12 9 32
8 2 5 9 12 11 32
8 2 5 9 12 13 32
8 2 5 9 12 15 32
8 2 5 9 12 17 32
8 2 5 9 14 9 32
8 2 5 9 14 11 32
8 2 5 9 14 13 32
8 2 5 9 14 15 32
8 2 5 9 16 9 32
8 2 5 9 16 11 32
8 2 5 9 16 13 32
8 2 5 11 5 4 32
8 2 5 11 5 15 32
8 2 5 11 5 17 32
8 2 5 11 8 15 32
8 2 5 11 8 17 32
8 2 5 11 10 4 32
8 2 5 11 10 9 32
8 2 5 11 10 11 32
8 2 5 11 10 13 32
8 2 5 11 10 15 32
8 2 5 11 10 17 32
8 2 5 11 12 11 32
8 2 5 11 12 13 32
8 2 5 11 12 15 32
8 2 5 11 12 17 32
8 2 5 11 14 11 32
8 2 5 11 14 13 32
8 2 5 11 14 15 32
8 2 5 11 14 17 32
8 2 5 13 14 4 32
8 2 5 13 16 9 32
8 2 5 13 16 11 32
8 2 5 13 16 13 32
8 2 5 15 14 4 32
8 2 5 15 14 9 32
8 2 5 15 16 11 32
8 2 5 15 16 13 32
8 2 5 15 16 15 32
8 2 5 17 5 4 32
8 2 5 17 8 4 32
8 2 5 17 10 4 32
8 2 5 17 12 4 32
8 2 5 17 12 17 32
8 2 5 17 14 4 32
8 2 5 17 14 9 32
8 2 5 17 14 11 32
8 2 5 17 14 13 32
8 2 5 17 14 15 32
8 2 5 17 14 17 32
8 2 8 6 8 4 32
8 2 8 6 8 9 32
8 2 8 6 8 11 32
8 2 8 6 8 13 32
8 2 8 6 10 4 32
8 2 8 6 10 9 32
8 2 8 6 10 11 32
8 2 8 6 10 13 32
8 2 8 6 12 6 32
8 2 8 6 12 4 32
8 2 8 6 12 9 32
8 2 8 6 12 11 32
8 2 8 6 12 13 32
8 2 8 6 14 4 32
8 2 8 6 14 9 32
8 2 8 6 14 11 32
8 2 8 6 14 13 32
8 2 8 4 8 11 32
8 2 8 4 8 13 32
8 2 8 4 10 11 32
8 2 8 4 10 13 32
8 2 8 4 12 4 32
8 2 8 4 12 9 32
8 2 8 4 12 11 32
8 2 8 4 12 13 32
8 2 8 4 14 4 32
8 2 8 4 14 9 32
8 2 8 4 14 11 32
8 2 8 11 8 4 32
8 2 8 11 8 15 32
8 2 8 11 8 17 32
8 2 8 11 10 15 32
8 2 8 11 10 17 32
8 2 8 11 12 6 32
8 2 8 11 12 4 32
8 2 8 11 12 9 32
8 2 8 11 12 11 32
8 2 8 11 12 13 32
8 2 8 11 12 15 32
8 2 8 11 12 17 32
8 2 8 11 14 11 32
8 2 8 11 14 13 32
8 2 8 11 14 15 32
8 2 8 11 14 17 32
8 2 8 13 12 6 32
8 2 8 13 14 4 32
8 2 8 13 16 9 32
8 2 8 13 16 11 32
8 2 8 13 16 13 32
8 2 8 15 8 4 32
8 2 8 15 8 9 32
8 2 8 15 10 4 32
8 2 8 15 10 9 32
8 2 8 15 12 6 32
8 2 8 15 12 4 32
8 2 8 15 12 9 32
8 2 8 15 14 4 32
8 2 8 15 14 9 32
8 2 8 15 14 11 32
8 2 8 15 14 13 32
8 2 8 15 14 15 32
8 2 8 15 16 11 32
8 2 8 15 16 13 32
8 2 8 15 16 15 32
8 2 8 17 8 4 32
8 2 8 17 8 9 32
8 2 8 17 8 11 32
8 2 8 17 8 13 32
8 2 8 17 10 4 32
8 2 8 17 10 9 32
8 2 8 17 10 11 32
8 2 8 17 10 13 32
8 2 8 17 12 6 32
8 2 8 17 12 4 32
8 2 8 17 12 9 32
8 2 8 17 12 11 32
8 2 8 17 12 13 32
8 2 8 17 12 15 32
8 2 8 17 12 17 32
8 2 8 17 14 4 32
8 2 8 17 14 9 32
8 2 8 17 14 11 32
8 2 8 17 14 13 32
8 2 8 17 14 15 32
8 2 8 17 14 17 32
8 2 10 2 3 4 32
8 2 10 2 3 9 32
8 2 10 2 3 11 32
8 2 10 2 3 13 32
8 2 10 2 5 4 32
8 2 10 2 5 9 32
8 2 10 2 5 11 32
8 2 10 2 5 13 32
8 2 10 2 8 4 32
8 2 10 2 8 9 32
8 2 10 2 8 11 32
8 2 10 2 8 13 32
8 2 10 2 10 4 32
8 2 10 2 10 9 32
8 2 10 2 10 11 32
8 2 10 2 10 13 32
8 2 10 6 5 4 32
8 2 10 6 5 9 32
8 2 10 6 5 11 32
8 2 10 6 5 13 32
8 2 10 6 8 9 32
8 2 10 6 8 13 32
8 2 10 6 10 4 32
8 2 10 6 10 9 32
8 2 10 6 10 11 32
8 2 10 6 10 13 32
8 2 10 4 3 4 32
8 2 10 4 3 9 32
8 2 10 4 3 11 32
8 2 10 4 5 4 32
8 2 10 4 5 9 32
8 2 10 4 5 11 32
8 2 10 4 5 13 32
8 2 10 4 8 11 32
8 2 10 4 8 13 32
8 2 10 4 10 11 32
8 2 10 4 10 13 32
8 2 10 9 5 9 32
8 2 10 9 5 11 32
8 2 10 9 5 13 32
8 2 10 9 8 13 32
8 2 10 9 10 13 32
8 2 10 11 3 11 32
8 2 10 11 3 13 32
8 2 10 11 3 15 32
8 2 10 11 3 17 32
8 2 10 11 5 4 32
8 2 10 11 5 9 32
8 2 10 11 5 11 32
8 2 10 11 5 13 32
8 2 10 11 5 15 32
8 2 10 11 5 17 32
8 2 10 11 8 15 32
8 2 10 11 8 17 32
8 2 10 11 10 4 32
8 2 10 11 10 15 32
8 2 10 11 10 17 32
8 2 10 11 12 4 32
8 2 10 11 14 4 32
8 2 10 11 14 9 32
8 2 10 11 14 11 32
8 2 10 13 1 9 32
8 2 10 13 1 11 32
8 2 10 13 1 13 32
8 2 10 13 3 4 32
8 2 10 15 1 11 32
8 2 10 15 1 13 32
8 2 10 15 1 15 32
8 2 10 15 3 4 32
8 2 10 15 3 9 32
8 2 10 15 3 11 32
8 2 10 15 3 13 32
8 2 10 15 3 15 32
8 2 10 15 5 4 32
8 2 10 15 5 9 32
8 2 10 15 8 4 32
8 2 10 15 8 9 32
8 2 10 15 10 4 32
8 2 10 15 10 9 32
8 2 10 17 3 4 32
8 2 10 17 3 9 32
8 2 10 17 3 11 32
8 2 10 17 3 13 32
8 2 10 17 3 15 32
8 2 10 17 3 17 32
8 2 10 17 5 4 32
8 2 10 17 5 9 32
8 2 10 17 5 11 32
8 2 10 17 5 13 32
8 2 10 17 5 15 32
8 2 10 17 5 17 32
8 2 10 17 8 4 32
8 2 10 17 8 9 32
8 2 10 17 8 11 32
8 2 10 17 8 13 32
8 2 10 17 10 4 32
8 2 10 17 10 9 32
8 2 10 17 10 11 32
8 2 10 17 10 13 32
8 2 12 2 3 4 32
8 2 12 2 3 9 32
8 2 12 2 3 11 32
8 2 12 2 3 13 32
8 2 12 2 3 15 32
8 2 12 2 3 17 32
8 2 12 2 5 15 32
8 2 12 2 5 17 32
8 2 12 2 8 15 32
8 2 12 2 8 17 32
8 2 12 2 10 15 32
8 2 12 2 10 17 32
8 2 12 2 12 4 32
8 2 12 2 12 15 32
8 2 12 2 12 17 32
8 2 12 6 5 13 32
8 2 12 6 5 15 32
8 2 12 6 5 17 32
8 2 12 6 8 15 32
8 2 12 6 8 17 32
8 2 12 6 10 15 32
8 2 12 6 10 17 32
8 2 12 6 12 15 32
8 2 12 6 12 17 32
8 2 12 4 3 4 32
8 2 12 4 3 9 32
8 2 12 4 3 11 32
8 2 12 4 5 4 32
8 2 12 4 5 9 32
8 2 12 4 5 11 32
8 2 12 4 5 13 32
8 2 12 4 5 15 32
